Rank,FinalWorth,PersonName,Source,Industries,CountryOfCitizenship,Gender,BirthDate,LastName,WealthList,EstWorthPrev,FamilyList
2058,1390.01,Martin Selig,Real estate,['Real Estate'],United States,M,-1041465600000.0,Selig,False,1390.01,False
1937,1495.008,Li Zhongchu,Software,['Technology'],China,M,-200448000000.0,Li,False,1389.446824,False
2038,1402.545,Zhang Xiaojuan,Logistics,['Logistics'],China,F,-7948800000.0,Zhang,False,1388.619735,False
2085,1374.585,Antonio Luiz Seabra,Cosmetics,['Fashion & Retail'],Brazil,M,-852076800000.0,Seabra,False,1388.503511,False
2066,1384.88,Li Weiwei,Online games,['Technology'],China,M,220924800000.0,Li,False,1388.014655,False
2060,1387.946,Miao Shouliang,Real estate,['Real Estate'],China,M,-473385600000.0,Miao,False,1387.946344,False
1988,1445.175,Yu Qibing & family,Glass,['Manufacturing'],China,M,-131500800000.0,Yu,False,1387.586378,False
2067,1384.538,Li Sze Lim,Real estate,['Real Estate'],Hong Kong,M,-402451200000.0,Li,False,1387.317208,False
2053,1393.252,David Paul,Medical devices,['Healthcare'],United States,M,-95299200000.0,Paul,False,1387.202189,False
2064,1386.513,J. Christopher Flowers,Investments,['Finance & Investments'],United States,M,-384393600000.0,Flowers,False,1387.078699,False
2070,1382.1,Jorge Feffer & family,pulp and paper,['Manufacturing'],Brazil,M,-157766400000.0,Feffer,False,1386.598857,False
2062,1386.918,Henry Engelhardt,Insurance,['Finance & Investments'],United States,M,-377308800000.0,Engelhardt,False,1386.577034,False
2084,1374.757,Eduardo Costantini,Real estate,['Real Estate'],Argentina,M,-735004800000.0,Costantini,False,1385.366214,False
2074,1380.107,Hui Lin Chit,Hygiene products,['Manufacturing'],China,M,-522115200000.0,Hui,False,1383.54464,False
1962,1471.726,Fu Guangming & family,Poultry,['Food & Beverage'],China,M,-512784000000.0,Fu,False,1382.461311,False
2090,1368.942,Wang Zhenhua,Real estate,['Real Estate'],China,M,-247363200000.0,Wang,False,1382.01213,False
2072,1380.621,Cameron Winklevoss,Cryptocurrency,['Finance & Investments'],United States,M,367200000000.0,Winklevoss,False,1380.620614,False
2073,1380.584,Tyler Winklevoss,Cryptocurrency,['Finance & Investments'],United States,M,367200000000.0,Winklevoss,False,1380.5839,False
2075,1379.271,Pyotr Kondrashev,Investments,['Manufacturing'],Russia,M,-645753600000.0,Kondrashev,False,1379.229961,False
2087,1371.999,Jose Maria Aristrain,Steel,['Metals & Mining'],Spain,M,-226108800000.0,Aristrain,False,1376.303814,False
2078,1376.94,Diana Teh Li Shing,Banking,['Finance & Investments'],Malaysia,F,,Shing,False,1376.201679,False
2078,1376.94,Lillian Teh Li Ming,Banking,['Finance & Investments'],Malaysia,F,,Ming,False,1376.201679,False
2078,1376.94,Lillyn Teh Li Hua,Finance,['Finance & Investments'],Malaysia,F,,Hua,False,1376.201679,False
2078,1376.94,William Teh Lee Pang,Banking,['Finance & Investments'],Malaysia,M,,Pang,False,1376.201679,False
2034,1405.099,Premchand Godha,pharmaceuticals,['Healthcare'],India,M,-725846400000.0,Godha,False,1376.059646,False
2040,1401.81,Ho Hung Anh,"Consumer products, banking",['Finance & Investments'],Vietnam,M,13651200000.0,Ho,False,1375.241896,False
2076,1377.88,Othman Benjelloun & family,"Banking, insurance",['Finance & Investments'],Morocco,M,-1172880000000.0,Benjelloun,False,1373.673032,False
2077,1377.732,Shalom Meckenzie,sports betting,['Gambling & Casinos'],Israel,M,203385600000.0,Meckenzie,False,1373.53312,False
2086,1373.221,Tseng Sing-ai,Petrochemicals,['Manufacturing'],Taiwan,F,,Tseng,False,1373.220837,False
2091,1368.863,Vadim Novinsky,Steel,['Metals & Mining'],Ukraine,M,-207705600000.0,Novinsky,False,1369.395296,False
2082,1375.984,Sehat Sutardja,Semiconductors,['Technology'],United States,M,-267667200000.0,Sutardja,False,1369.048753,False
2089,1369.002,Zhang Xuexin & family,Aluminum,['Metals & Mining'],China,M,-710208000000.0,Zhang,False,1369.0021,False
2092,1367.8,Rihanna,"Music, cosmetics",['Fashion & Retail'],Barbados,F,572313600000.0,Rihanna,False,1367.8,False
2063,1386.892,Shay Banon,search engine,['Technology'],Israel,M,247190400000.0,Banon,False,1366.7153,False
1961,1472.751,Wang Junmin,Pharmaceuticals,['Healthcare'],China,M,-33264000000.0,Wang,False,1365.922887,False
2093,1365.0,Jared Smith,Cloud computing,['Technology'],United States,M,149904000000.0,Smith,False,1365.0,False
2094,1363.314,Zakhar Smushkin,"Pulp and paper, diversified",['Diversified'],Russia,M,-250560000000.0,Smushkin,False,1363.314064,False
2059,1388.681,Lai Jianping,Soy sauce,['Food & Beverage'],China,M,,Lai,False,1363.283825,False
2095,1363.128,Ludwig Theodor Braun,Medical technology,['Healthcare'],Germany,M,631152000000.0,Braun,False,1363.128492,False
2097,1360.662,Farris Wilks,Natural gas,['Energy'],United States,M,-564710400000.0,Wilks,False,1362.157167,False
2101,1356.857,Syed Mokhtar AlBukhary,"Engineering, automotive",['Construction & Engineering'],Malaysia,M,-569808000000.0,AlBukhary,False,1358.341495,False
2105,1355.116,Zeng Kaitian,Online games,['Technology'],China,M,157766400000.0,Zeng,False,1357.503511,False
2096,1362.247,Rubens Menin Teixeira de Souza,"home building, banking",['Diversified'],Brazil,M,-435715200000.0,Menin Teixeira de Souza,False,1356.990686,False
2102,1356.48,Torstein Hagen,Cruises,['Service'],Norway,M,-847929600000.0,Hagen,False,1356.48,False
2111,1351.721,Lee Hae-jin,Internet,['Technology'],South Korea,M,-79833600000.0,Lee,False,1356.338434,False
2104,1355.692,Michael Lee-Chin,Mutual funds,['Finance & Investments'],Canada,M,-599443200000.0,Lee-Chin,False,1355.691562,False
2088,1371.745,Mehmet Sinan Tara,Construction,['Construction & Engineering'],Turkey,M,-366336000000.0,Tara,False,1355.270906,False
2177,1288.233,Zhou Jian,robotics,['Technology'],China,M,212976000000.0,Zhou,False,1354.605305,False
2106,1354.36,Hemendra Kothari,Financial services,['Finance & Investments'],India,M,-736905600000.0,Kothari,False,1354.360079,False
2107,1353.361,Kwek Leng Keow,Diversified,['Diversified'],Singapore,M,-568080000000.0,Kwek,False,1353.361095,False
2107,1353.361,Kwek Leng Peck,Diversified,['Diversified'],Singapore,M,-441849600000.0,Kwek,False,1353.361095,False
2098,1358.12,Danna Azrieli,Real estate,['Real Estate'],Israel,F,-81475200000.0,Azrieli,False,1352.575292,False
2098,1358.12,Naomi Azrieli,Real estate,['Real Estate'],Canada,F,-134611200000.0,Azrieli,False,1352.575292,False
2098,1358.12,Sharon Azrieli,Real estate,['Real Estate'],Canada,F,-296956800000.0,Azrieli,False,1352.575292,False
2110,1352.125,Jet Jie Li,package delivery,['Logistics'],China,M,157766400000.0,Li,False,1352.12528,False
2071,1381.54,Benoit Dageville,Software,['Technology'],United States,M,-110764800000.0,Dageville,False,1352.088756,False
2114,1347.717,Alberto Alcocer,Investments,['Finance & Investments'],Spain,M,-854236800000.0,Alcocer,False,1351.233347,False
2124,1334.867,Randal Nardone,"Investments, energy",['Finance & Investments'],United States,M,-458524800000.0,Nardone,False,1345.86884,False
2117,1343.719,Thomas von Koch,Asset management,['Finance & Investments'],Sweden,M,-119145600000.0,von Koch,False,1344.436444,False
2116,1345.88,Krit Ratanarak,"Media, real estate",['Media & Entertainment'],Thailand,M,-748051200000.0,Ratanarak,False,1344.259212,False
2103,1356.444,Heikki Herlin,"Elevators, escalators",['Manufacturing'],Finland,M,536457600000.0,Herlin,False,1342.814898,False
2131,1333.003,Francisco Jose Riberas Mera,"Steel, autoparts",['Manufacturing'],Spain,M,-176256000000.0,Riberas Mera,False,1340.415673,False
2135,1328.839,Carmen Daurella Aguilera,Coca-Cola bottler,['Food & Beverage'],Spain,F,,Daurella Aguilera,False,1336.620792,False
2123,1335.632,Mao Lixiang & family,Cooking appliances,['Technology'],China,M,-915148800000.0,Mao,False,1335.632152,False
2115,1346.061,Tony Tan Caktiong,Food,['Food & Beverage'],Philippines,M,-536112000000.0,Tan Caktiong,False,1335.220882,False
2134,1329.021,Patricia Angelini Rossi,"Forestry, mining",['Diversified'],Chile,F,-496800000000.0,Angelini Rossi,False,1333.503534,False
2130,1333.441,Jupally Rameshwar Rao,Real estate,['Real Estate'],India,M,-451094400000.0,Rameshwar Rao,False,1333.441292,False
2136,1328.758,Bruce Mathieson,Hotels,['Real Estate'],Australia,M,-816739200000.0,Mathieson,False,1330.964788,False
2112,1349.696,Fang Hongbo,Home appliances,['Manufacturing'],China,M,-94694400000.0,Fang,False,1330.826949,False
2143,1319.113,Gary Friedman,Furniture retail,['Fashion & Retail'],United States,M,-391478400000.0,Friedman,False,1330.5743,False
1990,1444.884,Xiang Guangming & family,Waste disposal,['Manufacturing'],China,M,-197337600000.0,Xiang,False,1330.523907,False
2133,1330.283,Cho Jyh-jer,Semiconductors,['Technology'],Taiwan,M,,Cho,False,1330.2826,False
2119,1341.708,Mustafa Hamied,pharmaceuticals,['Healthcare'],India,M,-921196800000.0,Hamied,False,1329.852365,False
2137,1326.157,Li Wa,Real estate,['Real Estate'],Hong Kong,M,-126230400000.0,Li,False,1328.9256,False
2006,1428.614,Su Suyu & family,"Utilities, real estate",['Real Estate'],China,F,-665971200000.0,Su,False,1328.30411,False
2122,1337.57,Li Xuhui,Soy sauce ,['Food & Beverage'],China,F,-48816000000.0,Li,False,1328.214425,False
2132,1330.717,Mark Pincus,Online games,['Technology'],United States,M,-122515200000.0,Pincus,False,1327.3212,False
2044,1398.661,Xu Chuanhua & family,"Chemicals, logistics",['Manufacturing'],China,M,-1104537600000.0,Xu,False,1326.326353,False
2068,1383.026,Xue Xiangdong & family,Software,['Technology'],China,M,-343699200000.0,Xue,False,1321.498867,False
2129,1333.906,Sjamsul Nursalim,"Tires, retail",['Automotive'],Indonesia,M,-882057600000.0,Nursalim,False,1321.497195,False
2018,1417.07,Hua Xuande & family,Pharmaceuticals,['Healthcare'],China,M,-825984000000.0,Hua,False,1320.297563,False
1997,1439.064,Wang Linpeng,Furniture retailing,['Construction & Engineering'],China,M,-52704000000.0,Wang,False,1319.775443,False
2140,1322.008,Hamdi Akin & family,Diversified,['Diversified'],Turkey,M,-473385600000.0,Akin,False,1319.639668,False
2139,1322.233,Zhang Liguo,skincare,['Manufacturing'],China,M,-189388800000.0,Zhang,False,1318.946205,False
2147,1314.568,Réal Plourde,Convenience stores,['Fashion & Retail'],Canada,M,,Plourde,False,1318.581507,False
2113,1348.113,Chen Huwen,Stationery,['Manufacturing'],China,M,15638400000.0,Chen,False,1317.559683,False
2204,1267.307,Hamad bin Jassim bin Jaber Al Thani,Investments,['Finance & Investments'],Qatar,M,-323568000000.0,Al Thani,False,1315.610423,False
2145,1315.187,Gregg Hymowitz,Asset management,['Finance & Investments'],United States,M,-130204800000.0,Hymowitz,False,1315.187,False
2146,1315.0,Joel Greenberg,"Trading, investments ",['Finance & Investments'],United States,M,-390355200000.0,Greenberg,False,1315.0,False
2152,1305.342,Shu Ping,Restaurants,['Food & Beverage'],Singapore,F,,Shu,False,1314.297986,False
2010,1423.752,Chang Jing,Technology ,['Technology'],China,M,397008000000.0,Chang,False,1312.060454,False
2155,1303.569,Juan Maria Riberas Mera,"Steel, investments",['Metals & Mining'],Spain,M,-39484800000.0,Riberas Mera,False,1311.936184,False
2050,1396.369,Lei Jufang,Pharmaceuticals,['Healthcare'],China,F,-536284800000.0,Lei,False,1311.855558,False
2149,1311.418,Matthew Roszak,Cryptocurrency,['Finance & Investments'],United States,M,92707200000.0,Roszak,False,1311.4176,False
2144,1317.175,Jose Isaac Peres & family,Shopping malls,['Real Estate'],Brazil,M,-929577600000.0,Peres,False,1310.975748,False
2150,1310.23,Wu Xushun & family,Internet,['Diversified'],China,M,-684115200000.0,Wu,False,1310.786627,False
2120,1340.247,Pan Laican,Soy sauce,['Food & Beverage'],China,M,,Pan,False,1309.99708,False
2153,1304.804,Manuel Lao Hernández & family,Casinos,['Gambling & Casinos'],Spain,M,-806630400000.0,Lao Hernández,False,1305.827246,False
2158,1301.354,Drorit Wertheim,Coca Cola Israel,['Food & Beverage'],Israel,F,-441849600000.0,Wertheim,False,1305.612411,False
2125,1334.497,George Alexander Muthoot,financial services,['Finance & Investments'],India,M,-451094400000.0,Muthoot,False,1303.738898,False
2125,1334.497,George Jacob Muthoot,financial services,['Finance & Investments'],India,M,-545270400000.0,Muthoot,False,1303.738898,False
2125,1334.497,George Thomas Muthoot,financial services,['Finance & Investments'],India,M,-600220800000.0,Muthoot,False,1303.738898,False
2125,1334.497,Sara George Muthoot,financial services,['Finance & Investments'],India,F,-305942400000.0,Muthoot,False,1303.738898,False
2118,1341.837,Che Jianxing,Furniture retailing,['Fashion & Retail'],China,M,-109123200000.0,Che,False,1303.320397,False
2156,1303.0,Elena Baturina,"Investments, real estate",['Construction & Engineering'],Russia,F,-215222400000.0,Baturina,False,1303.0,False
2159,1300.0,Charlwin Mao,E-commerce,['Fashion & Retail'],China,M,,Mao,False,1300.0,False
2159,1300.0,Qu Miranda,E-commerce ,['Fashion & Retail'],China,F,473385600000.0,Qu,False,1300.0,False
2163,1298.843,Ben Francis,Fitness clothing,['Fashion & Retail'],United Kingdom,M,707616000000.0,Francis,False,1298.843396,False
2171,1296.938,Lina Tombolato,Financial services,['Finance & Investments'],Italy,F,-707875200000.0,Tombolato,False,1298.83997,False
2164,1297.986,Cargill MacMillan III,Cargill,['Food & Beverage'],United States,M,-316569600000.0,MacMillan,False,1297.986,False
2164,1297.986,John MacMillan,Cargill,['Food & Beverage'],United States,M,-640051200000.0,MacMillan,False,1297.986,False
2164,1297.986,Martha MacMillan,Cargill,['Food & Beverage'],United States,F,-576028800000.0,MacMillan,False,1297.986,False
2164,1297.986,William MacMillan,Cargill,['Food & Beverage'],United States,M,-492480000000.0,MacMillan,False,1297.986,False
2151,1307.575,Chen Qiongxiang,Batteries,['Energy'],China,F,,Chen,False,1297.547409,False
2162,1299.354,John Farber,Chemicals,['Manufacturing'],United States,M,-1399852800000.0,Farber,False,1296.80604,False
2172,1296.0,Jahm Najafi,Investments,['Finance & Investments'],United States,M,-214272000000.0,Najafi,False,1296.0,False
2083,1375.129,Liu Gexin & family,Pharmaceuticals,['Healthcare'],China,M,-588297600000.0,Liu,False,1294.099909,False
2148,1313.85,Qin Long,Tire,['Manufacturing'],China,M,-142128000000.0,Qin,False,1294.086567,False
2138,1325.221,Adam Foroughi,mobile games,['Media & Entertainment'],United States,M,326505600000.0,Foroughi,False,1293.819198,False
2197,1275.863,"Ernest Garcia, III",used cars,['Automotive'],United States,M,389059200000.0,"Garcia, III",False,1292.497067,False
2175,1291.0,Ziv Aviram,Automotive technology,['Automotive'],Israel,M,-346982400000.0,Aviram,False,1291.0,False
2173,1292.515,Dean Solon,Solar systems,['Energy'],United States,M,-157766400000.0,Solon,False,1290.757994,False
2029,1409.842,Zhang Ning,Chemicals,['Manufacturing'],Canada,F,134006400000.0,Zhang,False,1290.455542,False
2176,1290.0,Michael Krasny,Retail,['Technology'],United States,M,-517536000000.0,Krasny,False,1290.0,False
2154,1303.866,Werner O. Weber,Electronic components,['Manufacturing'],Switzerland,M,-974937600000.0,Weber,False,1289.60508,False
2065,1385.574,Dong Fan,Medical devices,['Healthcare'],China,M,,Dong,False,1289.295199,False
2170,1297.299,Wu Yingming,Batteries,['Energy'],China,M,-94694400000.0,Wu,False,1289.051503,False
2178,1287.065,Christine Knauf,Building materials,['Manufacturing'],Germany,F,,Knauf,False,1287.064891,False
2178,1287.065,Karl Knauf,Building materials,['Manufacturing'],Germany,M,,Knauf,False,1287.064891,False
2180,1287.0,Youssef Mansour,Diversified ,['Diversified'],Egypt,M,-776822400000.0,Mansour,False,1287.0,False
2182,1284.0,Timothy Dunn & family,Energy,['Energy'],United States,M,-443059200000.0,Dunn,False,1284.0,False
2169,1297.455,Huang Shan,Software,['Technology'],China,M,19008000000.0,Huang,False,1283.694609,False
2183,1283.017,Min-Liang Tan,gaming,['Media & Entertainment'],Singapore,M,247536000000.0,Tan,False,1283.016939,False
2184,1282.0,Richard Saghian,Fast fashion,['Fashion & Retail'],United States,M,365904000000.0,Saghian,False,1282.0,False
2185,1281.8,Hal Steinbrenner,Sports,['Sports'],United States,M,-34041600000.0,Steinbrenner,False,1281.8,False
2185,1281.8,Jennifer Steinbrenner Swindal,Sports,['Sports'],United States,F,-329184000000.0,Steinbrenner Swindal,False,1281.8,False
2185,1281.8,Jessica Steinbrenner,Sports,['Sports'],United States,F,-182044800000.0,Steinbrenner,False,1281.8,False
2188,1280.533,Seth Klarman,Investments,['Finance & Investments'],United States,M,-399859200000.0,Klarman,False,1280.53323,False
2189,1280.403,Sachin Bansal,Flipkart,['Fashion & Retail'],India,M,365817600000.0,Bansal,False,1280.402517,False
2191,1279.252,Horst Wortmann,Footwear,['Fashion & Retail'],Germany,M,-904176000000.0,Wortmann,False,1279.252256,False
2194,1278.075,Takaya Awata,restaurants,['Food & Beverage'],Japan,M,-258076800000.0,Awata,False,1279.203781,False
2161,1299.89,Michael Rees,private equity,['Finance & Investments'],United States,M,164419200000.0,Rees,False,1279.06816,False
2193,1278.541,Haryanto Tjiptodihardjo,Manufacturing,['Manufacturing'],Indonesia,M,-210643200000.0,Tjiptodihardjo,False,1278.540828,False
2109,1352.25,Nie Tengyun & family,Logistics,['Service'],China,M,191289600000.0,Nie,False,1278.071774,False
2285,1190.529,Lin Dingqiang & family,Real estate,['Real Estate'],Hong Kong,M,-102643200000.0,Lin,False,1277.457891,False
2196,1276.347,Michael Steinhardt,Hedge funds,['Finance & Investments'],United States,M,-917308800000.0,Steinhardt,False,1277.15386,False
2190,1280.009,Eddy Sugianto,Coal,['Metals & Mining'],Indonesia,M,-753840000000.0,Sugianto,False,1276.164454,False
2198,1275.571,Simona Giorgetta,Chemical products,['Construction & Engineering'],Italy,F,230688000000.0,Giorgetta,False,1275.570898,False
2199,1274.96,Martin Moller Nielsen,Aircraft leasing,['Logistics'],Denmark,M,-170985600000.0,Moller Nielsen,False,1274.96,False
2168,1297.965,Ramesh Kunhikannan,Electronics ,['Manufacturing'],India,M,-184377600000.0,Kunhikannan,False,1274.823058,False
2200,1273.371,Axel Oberwelland & family,Candy,['Food & Beverage'],Germany,M,-94694400000.0,Oberwelland,False,1273.371294,False
2202,1270.822,Yu Peidi,Real estate,['Real Estate'],Hong Kong,M,-315619200000.0,Yu,False,1269.128648,False
2206,1264.704,Angela Bennett,Mining,['Metals & Mining'],Australia,F,-812678400000.0,Bennett,False,1264.703967,False
2207,1264.617,Neide Helena de Moraes,Diversified,['Diversified'],Brazil,F,-469497600000.0,Moraes,False,1264.617246,False
2208,1264.583,Jose Ermirio de Moraes Neto,Diversified,['Diversified'],Brazil,M,-553564800000.0,Ermirio de Moraes Neto,False,1264.582955,False
2208,1264.583,Jose Roberto Ermirio de Moraes,Diversified,['Diversified'],Brazil,M,-381456000000.0,Ermirio de Moraes,False,1264.582955,False
2210,1263.429,Josef Boquoi & family,Frozen foods,['Food & Beverage'],Germany,M,-1136073600000.0,Boquoi,False,1263.429308,False
2224,1247.078,Li Guoqiang,Auto dealerships,['Automotive'],China,M,-189388800000.0,Li,False,1262.737079,False
2216,1253.012,Deniz Sahenk,Diversified,['Diversified'],Turkey,F,-770169600000.0,Sahenk,False,1262.394917,False
2205,1266.251,Weili Dai,Semiconductors,['Technology'],United States,F,-261878400000.0,Dai,False,1261.556575,False
2142,1320.018,Luo Yangyong & family,Mining,['Metals & Mining'],China,M,170899200000.0,Luo,False,1257.553427,False
2265,1206.581,Kim Jung-min,Online gaming,['Media & Entertainment'],South Korea,F,1009843200000.0,Kim,False,1257.293361,False
2265,1206.581,Kim Jung-youn,Online gaming,['Media & Entertainment'],South Korea,F,1072915200000.0,Kim,False,1257.293361,False
2212,1255.153,Markus Persson,Computer games,['Media & Entertainment'],Sweden,M,297043200000.0,Persson,False,1255.153317,False
2141,1320.847,Yuan Fugen & family,Metal processing,['Manufacturing'],China,M,-603676800000.0,Yuan,False,1253.783053,False
2228,1245.027,Zhou Chengjian,Fashion retail,['Fashion & Retail'],China,M,-147484800000.0,Zhou,False,1253.675561,False
2227,1245.128,Li Fengluan,"Steel, diversified",['Diversified'],China,F,-252460800000.0,Li,False,1252.875161,False
2201,1270.949,Bob Muglia,software,['Technology'],United States,M,-323481600000.0,Muglia,False,1252.27456,False
2219,1251.754,Frederic Luddy,Software,['Technology'],United States,M,-476668800000.0,Luddy,False,1249.83415,False
2220,1249.727,Murdaya Poo,Diversified,['Diversified'],Indonesia,M,-914198400000.0,Poo,False,1249.727496,False
2221,1249.156,Forrest Preston,Health care,['Healthcare'],United States,M,-1160697600000.0,Preston,False,1249.156258,False
2222,1249.116,Zsolt Felcsuti,Manufacturing,['Manufacturing'],Hungary,M,44064000000.0,Felcsuti,False,1249.115814,False
2223,1247.508,Lee Su-jin,Hospitality,['Technology'],South Korea,M,255139200000.0,Lee,False,1247.508,False
2246,1229.583,Peter Kelly,I.T.,['Technology'],United Kingdom,M,-394588800000.0,Kelly,False,1246.744309,False
2181,1285.359,Miao Yongjun,Clinical diagnostics,['Healthcare'],China,M,-65836800000.0,Miao,False,1244.684584,False
2234,1240.916,Shigefumi Wada,software,['Technology'],Japan,M,-547171200000.0,Wada,False,1244.593213,False
2233,1241.152,Kostyantin Zhevago,Mining,['Metals & Mining'],Ukraine,M,126748800000.0,Zhevago,False,1243.563451,False
2230,1243.657,Lloyd Blankfein,Banking,['Finance & Investments'],United States,M,-482284800000.0,Blankfein,False,1242.61062,False
2121,1338.213,Shen Xiqiang & family,Chemical,['Energy'],China,M,-689040000000.0,Shen,False,1241.806983,False
2232,1241.742,Guy Laliberté,Cirque du Soleil,['Media & Entertainment'],Canada,M,-315619200000.0,Laliberté,False,1241.741792,False
2235,1239.916,Vitaly Orlov,Fisheries,['Food & Beverage'],Russia,M,-157766400000.0,Orlov,False,1239.916308,False
2237,1236.998,Aydin Dogan,Media,['Media & Entertainment'],Turkey,M,-1063929600000.0,Dogan,False,1239.498115,False
2236,1238.62,Thomas Sandell,Hedge funds,['Finance & Investments'],Sweden,M,-281318400000.0,Sandell,False,1238.62,False
2174,1291.157,Sandro Veronesi & family,Fashion,['Fashion & Retail'],Italy,M,-322099200000.0,Veronesi,False,1236.681641,False
2214,1254.923,Ronald Clarke,payments technology,['Technology'],United States,M,-453859200000.0,Clarke,False,1235.30581,False
2157,1302.884,Ke Zunhong & family,Pharmaceuticals,['Healthcare'],China,M,-489283200000.0,Ke,False,1235.257346,False
2238,1235.31,Sam Tarascio,Real estate,['Real Estate'],Australia,M,-803001600000.0,Tarascio,False,1235.212011,False
2239,1234.959,Joop van den Ende,TV shows,['Media & Entertainment'],Netherlands,M,-879033600000.0,van den Ende,False,1234.959175,False
2241,1233.991,Fahed Hariri,"Construction, investments",['Construction & Engineering'],Lebanon,M,346896000000.0,Hariri,False,1233.9912,False
2242,1232.672,Boris Zingarevich,"Pulp and paper, diversified",['Diversified'],Russia,M,-330912000000.0,Zingarevich,False,1232.671728,False
2225,1245.937,Max Levchin,fintech,['Finance & Investments'],United States,M,174268800000.0,Levchin,False,1232.607,False
2244,1230.636,Tory Burch,Fashion,['Fashion & Retail'],United States,F,-111801600000.0,Burch,False,1230.636,False
2240,1234.922,Zhou Yahui,online games,['Media & Entertainment'],China,M,225676800000.0,Zhou,False,1229.041239,False
2252,1220.383,Christoffel Wiese,retail,['Fashion & Retail'],South Africa,M,-893376000000.0,Wiese,False,1228.850639,False
2268,1205.533,Pan Dong,Consumer goods,['Fashion & Retail'],Canada,F,-157766400000.0,Pan,False,1228.267039,False
2248,1226.688,Richard Desmond,Publishing,['Media & Entertainment'],United Kingdom,M,-570153600000.0,Desmond,False,1226.688466,False
2249,1226.493,Mathias Doepfner,Media,['Media & Entertainment'],Germany,M,-219715200000.0,Doepfner,False,1226.493339,False
2213,1254.935,Chen Huxiong,Stationery,['Manufacturing'],China,M,15638400000.0,Chen,False,1224.514537,False
2217,1252.72,Myron Wentz,Health products,['Fashion & Retail'],St. Kitts and Nevis,M,-927331200000.0,Wentz,False,1223.7308,False
2255,1218.379,Mehmet Aydinlar,Hospitals,['Healthcare'],Turkey,M,-423878400000.0,Aydinlar,False,1221.807875,False
2251,1220.405,Shirley Kao,Food & beverage retailing,['Food & Beverage'],Taiwan,F,-420681600000.0,Kao,False,1220.405244,False
2253,1220.1,Gary Tharaldson,Hotels,['Service'],United States,M,-763948800000.0,Tharaldson,False,1220.1,False
2315,1162.675,Candido Pinheiro Koren de Lima,"hospitals, health insurance",['Healthcare'],Brazil,M,-725846400000.0,Pinheiro Koren de Lima,False,1219.707231,False
2211,1256.903,Nan Cunhui,Power equipment,['Manufacturing'],China,M,-204595200000.0,Nan,False,1219.558961,False
2231,1242.437,Fumio Kaneko,waste management,['Service'],Japan,M,-416793600000.0,Kaneko,False,1217.539206,False
2243,1231.01,Jeffrey Lorberbaum,Flooring,['Manufacturing'],United States,M,-479260800000.0,Lorberbaum,False,1217.21077,False
2256,1216.472,Lucia Maggi & family,Agribusiness,['Diversified'],Brazil,F,-1181865600000.0,Maggi,False,1216.472012,False
2257,1215.984,Nigel Austin,Retail,['Fashion & Retail'],Australia,M,23068800000.0,Austin,False,1215.983847,False
2245,1229.694,Chung Yong-jin,Retail,['Fashion & Retail'],South Korea,M,-40521600000.0,Chung,False,1215.972373,False
2258,1212.881,Pavel Golubkov,"Building, development",['Real Estate'],Russia,M,195523200000.0,Golubkov,False,1212.880923,False
2259,1212.096,Dan Gertler,Mining,['Metals & Mining'],Israel,M,125452800000.0,Gertler,False,1212.096,False
2195,1276.633,Lin Lairong & family,Iron ore mining,['Metals & Mining'],China,M,-44064000000.0,Lin,False,1211.609545,False
2260,1211.888,Diego Della Valle,Shoes,['Fashion & Retail'],Italy,M,-505094400000.0,Della Valle,False,1211.518346,False
2272,1200.656,Noubar Afeyan,Biotech,['Healthcare'],United States,M,-234748800000.0,Afeyan,False,1210.847992,False
2263,1209.594,Joseph Steinberg,Investments,['Finance & Investments'],United States,M,-817516800000.0,Steinberg,False,1210.37721,False
2262,1209.678,Edir Macedo & family,broadcasting,['Media & Entertainment'],Brazil,M,-788918400000.0,Macedo,False,1209.677862,False
2281,1193.76,Kenneth Tuchman,Call centers,['Service'],United States,M,-321667200000.0,Tuchman,False,1208.92715,False
2264,1209.354,Ashok Kajaria,Tiles,['Manufacturing'],India,M,-707529600000.0,Kajaria,False,1208.216096,False
2226,1245.771,Sun Huaiqing & family,Cosmetics,['Fashion & Retail'],China,M,-7862400000.0,Sun,False,1206.84793,False
2280,1197.074,Hartley Rogers,asset management,['Finance & Investments'],United States,M,-321926400000.0,Rogers,False,1206.273591,False
2261,1210.09,Michael Tojner,"Batteries, investments",['Manufacturing'],Austria,M,-118540800000.0,Tojner,False,1205.471305,False
2270,1201.273,Marco Squinzi,Chemical products,['Construction & Engineering'],Italy,M,54432000000.0,Squinzi,False,1201.272984,False
2270,1201.273,Veronica Squinzi,Chemical products,['Construction & Engineering'],Italy,F,63072000000.0,Squinzi,False,1201.272984,False
2192,1278.666,Wei Huang,Real estate,['Real Estate'],China,M,-323654400000.0,Huang,False,1200.835499,False
2275,1200.0,Ion Stoica,Data analytics,['Technology'],Romania,M,-154137600000.0,Stoica,False,1200.0,False
2275,1200.0,Jimmy Rane,Lumber,['Manufacturing'],United States,M,-735177600000.0,Rane,False,1200.0,False
2275,1200.0,Lawrence Golub,Private equity,['Finance & Investments'],United States,M,-323395200000.0,Golub,False,1200.0,False
2275,1200.0,Matei Zaharia,Data analytics,['Technology'],Romania,M,482889600000.0,Zaharia,False,1200.0,False
2275,1200.0,Tope Awotona,Software,['Technology'],United States,M,356745600000.0,Awotona,False,1200.0,False
